Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
B05,0,0,1,0,13,243.618179321289,32.9325587494228,747.952913724459,52.844148955643,3480.72709773137,1010.18183601327,-114.593399900656,109.82746349528,19.3798806850727,51.0177698412686,99.3048509451059,45.6908394974009,5,
B05,1,0,1,0,25,1194.65325683594,730.696927847239,771.443391113281,72.8556525978359,3599.53693847656,1056.70966373158,-85.2541599059105,86.1110607949247,17.0568176698685,50.3239026216618,110.320446777344,49.2171491543023,6,
B05,0,1,1,0,5,263.176766967773,29.1726636244803,1654.63200683594,137.572283395578,2099.41351318359,1618.97195674835,-60.7318702697754,95.6825874682091,11.8698011159897,21.7210672168012,155.840277099609,54.3584944292823,7,
B05,1,1,1,0,1,2771.060546875,0,1469.07177734375,0,2196.58520507813,0,105.080268859863,0,59.9939308166504,0,88.9219818115234,0,8,
B05,0,0,0,1,9,241.295493231879,22.0653067730261,742.518324110243,41.0639571608052,471.422827826606,86.1348182038977,33.7446214887831,82.2977397463852,-172.234850141737,131.640163281076,1301.51711357964,622.495196491067,9,
B05,1,0,0,1,1,2462.10473632813,0,864.15087890625,0,745.859985351563,0,71.3220825195313,0,-30.054328918457,0,247.702667236328,0,10,
B05,0,1,0,1,3,281.730717976888,75.3504577762953,1568.06673177083,196.17591987947,519.948262532552,6.65989913061902,22.173682808876,63.0611244678426,-67.6644639968872,144.856624544031,617.560373942057,613.5872996471,11,
B05,0,0,1,1,4,252.173881530762,22.2663724031876,750.448959350586,43.4048949201131,4064.22796630859,469.988530426151,-113.074088573456,106.897100499093,-83.391471862793,90.1041798510198,1069.58865356445,358.928878854404,12,
B05,1,0,1,1,19,1747.90494577508,1149.86390985495,779.371071263363,77.4460348125973,3015.45093737151,1068.48577734585,-36.9776018544247,113.513714655864,-73.5639668765821,45.6445544400009,882.584940057052,316.348432251999,13,
B05,0,1,1,1,8,266.859582901001,48.5152823626585,1608.12702941895,91.742925443606,3185.18432617188,820.733443824658,-88.5169439315796,40.3671422022238,-79.0230079889297,72.0008475073018,734.592308044434,235.06669354572,14,
B06,0,0,0,0,16641,322.483805185413,38.2519432943874,836.763500752096,77.1782785169873,615.054257174824,52.9893620121181,47.6072549115058,40.4126603581349,18.6719385061869,36.9243333010728,135.2687027472,34.1985702329332,1,
B06,1,0,0,0,13,1470.50857309195,856.081580585074,841.024540827824,84.3600071885293,612.17478121244,60.2241557057361,43.1662173637977,44.5475899551132,3.40115792017717,23.6336292907946,164.187922551082,35.8917679024375,2,
B06,0,1,0,0,12,357.241132100423,42.4026403786451,1813.33376057943,417.137505856294,620.527931213379,67.9683868717056,49.2396389047305,56.0381442013077,11.4863427405556,23.1580847130422,148.257005055745,34.8314935481001,3,
B06,1,1,0,0,1,981.613586425781,0,1661.37145996094,0,526.378051757813,0,145.481170654297,0,9.06190490722656,0,121.893440246582,0,4,
B06,0,0,1,0,7,353.293779645647,45.484179354881,897.217529296875,103.62952941288,1672.763785226,1443.70560353425,7.51320668629238,110.124549932717,23.083562714713,23.5645486069578,143.877111162458,34.938650972105,5,
B06,1,0,1,0,5,1127.50015869141,304.423580578347,851.4662109375,92.8516181312987,3870.70053710938,1881.3952647295,-154.893766999245,176.096201863549,41.9360987663269,86.1077583546855,112.270091438293,61.1990119793606,6,
B06,0,1,1,0,1,298.651000976563,0,1498.25939941406,0,1127.12670898438,0,-26.9395160675049,0,27.7764797210693,0,189.60612487793,0,7,
B06,0,0,0,1,1,335.404541015625,0,881.109069824219,0,598.887084960938,0,58.9102783203125,0,21.8902015686035,0,327.517517089844,0,8,
B06,1,0,0,1,1,1235.75024414063,0,959.368225097656,0,711.270568847656,0,11.7049989700317,0,-98.5938110351563,0,335.260040283203,0,9,
B06,0,1,0,1,1,357.903594970703,0,2069.83081054688,0,675.946716308594,0,28.5685539245605,0,17.3830623626709,0,326.381652832031,0,10,
B06,0,0,1,1,2,265.482864379883,7.83378415650166,812.056549072266,42.4368943558015,4173.10925292969,292.327369131155,-13.6761207580566,93.0828942630169,-110.050556182861,2.30742464219392,1124.29455566406,133.111125223453,11,
B06,1,0,1,1,5,2762.72181396484,1560.18492148177,876.427368164063,65.4819971834371,3231.24377441406,1185.43523420835,-101.909851837158,98.1029047339653,-33.7203549385071,31.2017169728593,700.690112304688,211.547767704755,12,
B06,0,1,1,1,2,385.944961547852,47.3164447306259,2080.73291015625,92.6834689168539,2870.50183105469,675.505012132918,9.56215667724609,121.474214459599,-37.4844627380371,16.022028029427,477.377151489258,64.582944441908,13,
B07,0,0,0,0,16926,319.869221910551,32.9422755992289,862.911105432142,64.8464197168289,603.591991472791,40.7585992383579,45.3049030910339,40.0445736586006,21.0727858370815,36.8899584090789,141.682667865971,33.7000972491384,1,
B07,1,0,0,0,40,3950.17255249023,426.938652796618,889.507502746582,76.8047699392654,659.451971435547,166.116491368229,27.798608314991,39.5475083019831,19.9172758825123,36.8460526360564,148.934300422668,37.1977807560217,2,
B07,0,1,0,0,138,362.368819305862,40.6170173953416,2014.16892496745,267.89795529322,602.996942050215,58.2833095791049,50.0155881711862,40.3769899764863,20.5771777238967,39.4252467059424,147.882711161738,59.1596465698161,3,
B07,1,1,0,0,28,3290.47143336705,604.663925985712,1849.04743739537,237.788589570144,920.070957728795,254.877672928218,47.9055280515126,58.743386512728,16.9176859770502,36.3670542947306,185.832090650286,78.3885146011846,4,
B07,0,0,1,0,26,327.3409376878,31.9357764685778,870.360426682692,82.1942524488054,6239.1520714393,1149.13189401165,-241.884404695951,129.325837900469,66.297652221643,95.7609341173687,114.817967103078,198.41409916153,5,
B07,1,0,1,0,53,3699.76216096698,345.41256534008,855.217533903302,93.2827450357214,4085.89712006191,1368.89343038626,-105.679893071921,112.404836359032,18.4454452856532,43.5585951261133,208.670605425565,141.67857494215,6,
B07,0,1,1,0,3,352.822031656901,50.474834465276,1922.10827636719,71.2779082919144,4469.46858723958,972.39367973822,-160.245465596517,51.8822239761233,-18.0283908843994,36.1291009496557,447.559224446615,59.3215557184892,7,
B07,1,1,1,0,52,3474.53766338642,326.529776206358,1949.89517446665,188.456639826323,3110.80655846229,1061.21646527263,-59.6763688334479,85.3719122160213,0.667134799636327,41.3238938434173,323.461759273823,138.201569813349,8,
B07,0,0,0,1,59,323.129103062517,32.7967977377406,859.435037903866,63.6392644099665,578.78912456965,41.4270968572332,23.8227964447717,45.5173438654126,-248.679620581158,117.583528637288,2147.92128120034,651.320669881561,9,
B07,1,0,0,1,1,4312.3271484375,0,953.911010742188,0,1302.92395019531,0,-10.6953630447388,0,-87.6316299438477,0,929.556274414063,0,10,
B07,0,1,0,1,8,349.959014892578,26.3633337944441,2057.41030883789,263.218384287609,611.900123596191,126.139835259992,3.74636363983154,53.3161797020398,-195.406199455261,92.3120028361288,1748.95852661133,1023.12650235039,11,
B07,1,1,0,1,1,1449.43774414063,0,2024.99780273438,0,995.904174804688,0,-36.9140129089355,0,-120.636924743652,0,820.51025390625,0,12,
B07,0,0,1,1,14,331.258797781808,31.0915413656423,862.839189801897,83.1713749803765,5567.24002511161,1255.88537592127,-210.469554151808,132.854042804872,-91.7734261921474,61.7960583375131,1129.95983450753,375.151795166608,13,
B07,1,0,1,1,33,3869.18560606061,229.798769419711,897.787651293205,105.25183680061,5289.70885120739,1126.68348844915,-215.6813175895,144.227420222943,-73.8731650728168,68.17350880559,992.666688861269,427.43830879656,14,
B07,0,1,1,1,4,359.735298156738,47.3571212886107,1934.69583129883,112.304319487718,4986.03051757813,373.898105010183,-72.535120010376,136.647769608355,-27.6741170436144,27.3445808978717,640.225509643555,52.4900874385551,15,
B07,1,1,1,1,23,3631.6123046875,460.144592069795,2194.15510360054,269.395790411365,4731.58914317255,1711.54061587661,-176.588378989178,178.154024859751,-97.9635671014371,67.6563726923773,1055.91521155316,613.77444698102,16,
C01,0,0,0,0,17148,303.805505654237,27.8119362888317,767.233816529032,41.9538515505895,595.213363222123,36.5752647212406,51.9346750941241,40.0944213640777,16.9155056519681,36.7949102126826,127.093271473056,30.884723085725,1,
C01,1,0,0,0,1,4288.5771484375,0,871.601318359375,0,565.531311035156,0,126.030632019043,0,15.2461051940918,0,144.577651977539,0,2,
C01,0,1,0,0,3,369.298482259115,43.9675230692695,1897.25988769531,35.8972165185462,586.221333821615,39.5447662559932,42.8411388397217,64.1827094488799,8.66457684834798,44.8464015155975,112.512034098307,40.2592349596365,3,
C01,0,0,1,0,4,309.818016052246,42.3408892796823,754.586578369141,35.52274863895,2699.94036865234,1021.81939045944,60.6195430755615,56.8377817240078,45.5692658424377,20.1459005301962,136.088983535767,14.1352609488512,4,
C01,1,0,1,0,7,4258.7491280692,188.186292985239,793.587097167969,95.8130334346576,2930.77389090402,1020.29307191159,-83.6593047550746,78.3069246284351,28.5630343300956,27.7947476406734,124.618554251535,48.3918490622824,5,
C01,1,1,1,0,1,3722.92431640625,0,1661.208984375,0,1771.64343261719,0,24.8781604766846,0,23.0755786895752,0,184.102874755859,0,6,
C01,0,0,0,1,2,301.746475219727,5.91474710660787,760.965545654297,78.5799600368462,499.366119384766,119.109556420176,20.7263607978821,14.9900971726409,-241.997673034668,151.126994552559,1846.03875732422,1017.41349687376,7,
C01,0,1,0,1,1,348.994323730469,0,1872.33435058594,0,636.059936523438,0,-27.9691009521484,0,-90.2640762329102,0,720.056762695313,0,8,
C01,0,0,1,1,1,280.833709716797,0,810.459594726563,0,2846.66357421875,0,33.4391059875488,0,-61.0033378601074,0,512.826599121094,0,9,
C01,1,0,1,1,3,3989.44116210938,222.992208100808,830.74609375,138.68687153479,1623.07287597656,544.250795042791,19.0112342834473,83.6719655860916,-1.88486893971761,37.1301167942234,448.09423828125,41.1028688881554,10,
C02,0,0,0,0,17790,579.148398964481,58.0028773592092,727.071961962232,74.2355774941816,190.619276833923,26.9175978009489,78.9056169121026,31.731900091014,13.2807314730387,58.6782916106622,113.255978206404,78.0892242946246,1,
C02,1,0,0,0,21,4076.33187430246,876.249476397096,769.035757882254,96.9682908454373,203.7372320266,27.9774558825389,73.8767015820458,40.3745091112565,3.68836790039426,49.2898850810624,144.067725317819,70.8578840736592,2,
C02,0,1,0,0,5,556.698022460938,35.0771211403137,1285.87534179688,107.589550160163,183.998413085938,30.875213337048,51.003075504303,35.9295328677733,-75.7937606811523,57.4962469321641,224.796383666992,56.3909568233841,3,
C02,1,1,0,0,1,4350.115234375,0,1095.64819335938,0,176.659133911133,0,100.615371704102,0,-38.787483215332,0,203.012237548828,0,4,
C02,0,0,1,0,36,569.99030134413,62.560215509684,714.263224283854,88.8630265841834,647.456656561958,227.307865053765,60.0617386235131,38.8122056948608,17.9381785127852,48.8703612928922,108.360552390416,67.3205937005395,5,
C02,1,0,1,0,49,4375.48825135523,819.333589495724,747.858790806362,113.211564483483,561.321564343511,148.685381414446,69.9284289126494,37.3753851063112,20.3592556642026,56.9821944249188,110.402778275159,75.1596717072007,6,
C02,1,1,1,0,2,4555.10034179688,1081.33579452288,1094.4592590332,151.734610494675,504.884857177734,59.6660620745466,130.90824508667,17.515658392687,15.0142459869385,86.1023430460621,114.336249828339,160.987410256882,7,
C02,0,0,0,1,4,564.732406616211,63.3714934927338,799.562927246094,146.302678387044,167.374462127686,24.0107699972971,82.5312070846558,34.6244241103695,-149.912633895874,95.4686094839369,975.34944152832,757.332450278556,8,
C02,0,1,0,1,1,536.608459472656,0,1363.6904296875,0,172.37353515625,0,127.943542480469,0,-63.440860748291,0,851.89208984375,0,9,
C02,1,1,0,1,1,3870.50024414063,0,1026.134765625,0,196.955108642578,0,69.875373840332,0,-58.1441650390625,0,420.059844970703,0,10,
C02,0,0,1,1,2,582.158264160156,74.4574291014385,790.580718994141,7.64494469598642,549.928482055664,69.0696888860091,96.2979927062988,0.75884827546725,-67.3355197906494,5.42441134538171,773.8291015625,195.568109796717,11,
C02,1,0,1,1,2,2854.67547607422,1583.02468942166,654.191070556641,99.0069905521488,424.262069702148,49.0324216361421,37.8453502655029,7.79846712049826,-84.8390731811523,22.5579212280473,477.769027709961,133.816872515894,12,
C03,0,0,0,0,18031,316.356123508692,34.6487511966604,752.407663080142,65.1654540186497,614.0489647881,47.1321921958041,49.7304731091,40.5325183654947,14.4038996857971,57.5701220006729,126.642428661829,76.5994639850869,1,
C03,1,0,0,0,15,3500.01314290365,780.903164144922,746.456953938802,75.197178180521,609.873563639323,47.3534622106605,58.9147330919902,33.0996379492782,2.30279362996419,66.076865508969,164.635667037964,104.255599951328,2,
C03,0,1,0,0,19,349.688817074424,40.6807060991718,1584.45902934827,286.980356545076,608.133748907792,70.3499782605574,62.5714871757909,51.8718796487158,10.0281154105538,50.6292409137739,130.562283716704,86.500450510964,3,
C03,0,0,1,0,3,386.33827718099,34.0595677826165,802.856669108073,54.6791814143625,1795.12121582031,1489.69827283806,26.873841603597,40.2759154255683,30.7266945838928,32.7800388234191,147.846036275228,55.8718357387028,4,
C03,1,0,1,0,19,3589.28899825247,822.270281259655,753.437811600535,81.2451196578251,2107.0770938271,758.750460728808,20.6638443407259,78.0717483615051,12.4254830510993,66.5516997958938,135.320784336642,108.237553032767,5,
C03,0,1,1,0,7,372.752101353237,54.2334907390494,1443.41380092076,353.039014092025,2411.24840436663,873.552585193837,-3.70271119049617,91.6580380737964,21.6454162597656,57.1579653551349,131.969891139439,97.9505238199749,6,
C03,0,0,0,1,1,322.5771484375,0,755.909362792969,0,878.558837890625,0,-28.3283958435059,0,-190.831848144531,0,866.29150390625,0,7,
C03,1,0,0,1,1,3886.49243164063,0,727.251403808594,0,628.214599609375,0,-17.1100807189941,0,36.0467262268066,0,588.587646484375,0,8,
C03,0,1,0,1,2,349.492370605469,68.0828511110323,1580.89251708984,46.4951193156253,562.970733642578,2.47923272981331,97.3464965820313,25.1952862360752,-30.6253643035889,100.418401517683,481.359832763672,65.3362954196303,9,
C03,0,0,1,1,1,344.117523193359,0,827.206787109375,0,3856.95922851563,0,-48.6485748291016,0,-111.983657836914,0,1211.2880859375,0,10,
C03,1,0,1,1,2,4385.962890625,80.6315796082125,835.530395507813,31.4306892635522,2604.98937988281,19.5447007402429,-26.8298963494599,38.0431165608669,-100.884799957275,29.8476131725085,935.197845458984,252.67298139136,11,
C03,0,1,1,1,1,416.960723876953,0,2029.27453613281,0,3641.52001953125,0,15.2511014938354,0,-40.9858932495117,0,746.537902832031,0,12,
C04,0,0,0,0,15577,316.943763978293,41.4569076738529,761.356733238023,84.6846466676468,612.184940002876,56.6691515722553,49.0321762714337,40.3394084991315,16.8991043262112,37.0190730947586,125.299012059791,33.952592164715,1,
C04,1,0,0,0,29,1748.62891887796,1209.43697558905,759.539458176185,102.465285435524,603.642856992524,53.7601678193552,45.7971762131,37.7775526063854,7.941021434192,39.1211951853008,136.008284207048,37.5799795098332,2,
C04,0,1,0,0,21,343.042287190755,45.2774530903627,1732.02092633929,266.407501113226,612.818882533482,59.5303252916362,32.98972036725,44.756076045723,14.4847505206153,45.7518498434643,126.038135346912,37.6128931719833,3,
C04,1,1,0,0,1,922.915466308594,0,1436.13171386719,0,664.29638671875,0,2.52004146575928,0,48.1135444641113,0,190.27360534668,0,4,
C04,0,0,1,0,6,338.03342183431,76.3632594055776,728.942962646484,47.7043500260475,3487.15663655599,1148.73654285336,-85.356086730957,116.09880252514,42.0918925603231,56.3807509472578,99.45179494222,35.6019764272684,5,
C04,1,0,1,0,13,1535.79628342849,1025.0746118337,794.149193396935,86.2665827760468,2690.39858774038,1068.25021954775,-32.3241377977225,84.8804539353642,32.6314817758707,40.0827712916084,104.92084301435,51.1422645014301,6,
C04,0,1,1,0,4,351.178337097168,46.1939884867738,1801.80874633789,104.676216711294,2070.78649902344,489.890123763644,36.8833150863647,75.6731762394182,6.41894912719727,23.7638080141182,167.25057220459,14.2574161468217,7,
C04,1,1,1,0,3,2212.52911376953,1898.17271158877,1905.3222249349,373.963192714504,2383.3125,464.115872400534,-5.24586741129557,57.6345281418091,13.1376584370931,28.128994603225,130.858952840169,77.332735896333,8,
C04,0,0,0,1,8,310.644237518311,15.2152780549109,801.452987670898,116.236408141014,600.494453430176,76.7672018307571,38.9025058746338,33.2296155582637,-114.989494800568,71.9231297217344,899.610988616943,635.662222331689,9,
C04,1,0,0,1,3,1942.10768636068,1067.84829055688,788.987731933594,101.897679937056,703.900655110677,151.089242541093,1.10608820120494,11.6411787156019,-42.0847040017446,55.1407287976155,513.612752278646,355.306382907669,10,
C04,0,1,0,1,2,343.688323974609,74.1267064900962,1721.42059326172,288.88997736514,604.0859375,59.3846263250277,56.4553298950195,14.3157941265874,-82.2928123474121,85.898136507405,895.042053222656,405.083020421532,11,
C04,0,0,1,1,1,350.560272216797,0,772.017028808594,0,2653.71337890625,0,-55.7948722839355,0,-139.483505249023,0,1480.69958496094,0,12,
C04,1,0,1,1,10,2243.53939208984,1355.20923539108,798.9857421875,106.385478677334,2150.42899169922,1010.00271899537,12.2479783177376,77.9893998439367,-55.1222394943237,56.3676629180787,753.96969909668,402.226517659226,13,
C04,0,1,1,1,6,386.385014851888,50.2839459513385,1741.88446044922,152.93864592509,2328.7510172526,615.176967678647,-48.6223538517952,76.6793761454968,-108.137379646301,61.6193786808558,667.138000488281,179.52424749848,14,
C05,0,0,0,0,20400,276.560720986011,30.2816946479732,756.488640690224,59.4186827240229,566.563276965571,37.8327932714854,45.7497276083819,39.0189152087297,16.1144729081089,37.3099906879048,115.172333543803,32.6778145104039,1,
C05,1,0,0,0,35,1682.72839704241,1038.94979901606,746.302491978237,62.5135383848743,584.939164515904,68.0274613822108,34.0586259237358,33.9702657009831,11.4010763202395,38.8880899388631,123.336292811802,39.582097742742,2,
C05,0,1,0,0,28,294.323679787772,35.7447158957095,1646.07895769392,176.903762795101,559.869273594448,53.7459868125003,45.1080922995295,49.0014480541399,26.5977119458839,32.8664236221243,109.021796226501,35.924627952329,3,
C05,0,0,1,0,13,287.058916532076,64.7000738065279,739.544588529147,34.5281840167474,3902.05544809195,1110.54470613117,-115.529927253723,83.8536710167083,36.7304992492382,74.5668377795743,81.9094148782583,104.811769878833,4,
C05,1,0,1,0,17,1235.81265438304,724.796923282658,758.21921673943,61.9364818360545,2323.14611098346,1243.06265921706,-49.5942361495074,98.8398947527823,17.5543810339535,29.4938976852131,126.13271892772,52.7691664927523,5,
C05,0,1,1,0,4,299.047836303711,21.3985981195668,1591.21630859375,214.14251975103,1968.80699157715,880.247094486538,-22.6273201107979,62.3372645244602,8.88965439796448,32.8537013560976,191.221841812134,69.1544299663884,6,
C05,1,1,1,0,1,1103.35632324219,0,1951.15075683594,0,5235.13623046875,0,-179.598373413086,0,70.5290985107422,0,106.914482116699,0,7,
C05,0,0,0,1,8,250.912889480591,28.2075855647835,784.029914855957,56.1206282729433,577.614532470703,91.9759181655257,41.3513147830963,41.6193164469438,-170.527513980865,109.7245057403,1175.13928222656,819.501962763636,8,
C05,1,0,0,1,1,963.282348632813,0,848.207763671875,0,635.334350585938,0,21.3011798858643,0,-118.178993225098,0,748.240295410156,0,9,
C05,0,1,0,1,2,315.421981811523,28.9424580129945,1518.35919189453,160.407501315802,690.274017333984,147.577078118866,-3.53189277648926,52.8602483197701,-87.9121570587158,65.4180778388304,604.309051513672,466.814987488866,10,
C05,0,0,1,1,1,305.264343261719,0,756.873962402344,0,5391.732421875,0,-179.700531005859,0,-34.6784019470215,0,367.375762939453,0,11,
C05,1,0,1,1,16,1600.49006271362,988.865113065346,784.586036682129,83.3580496908349,2406.83232879639,1392.05729196269,-29.298337274231,84.6022119131809,-65.9897985160351,42.0295547658839,699.714550018311,352.999031258353,12,
C05,0,1,1,1,7,303.375119890486,48.0937774202609,1629.95382254464,137.512266594681,2907.16694859096,1677.39691613752,-60.9129916599819,93.4680974806688,-17.2220093352454,45.8943538551743,621.167092459542,322.274765742207,13,
C06,0,0,0,0,16268,363.574162411227,41.7517986778888,858.616429085282,79.1901705335936,665.257735782095,57.7104527527104,51.5086517639775,41.8324996936572,18.0566191237288,58.7162851561697,150.935067306216,78.3254323440929,1,
C06,1,0,0,0,9,2003.07438151042,1261.32432257451,897.42232937283,84.6218778805093,696.875203450521,97.5182180275177,77.1487333509657,37.3332211652256,-14.4329001108805,59.8940048755931,202.145314534505,82.8254445243387,2,
C06,0,1,0,0,9,400.279985215929,46.9720372501938,1930.08608669705,313.859508889581,657.800632052951,41.7978961927242,69.9101598527696,36.8028376760165,49.5243168936835,42.4186997781291,112.279915703668,66.7694120422265,3,
C06,1,1,0,0,2,890.169860839844,125.649387820321,1729.63885498047,218.562718231108,885.158813476563,5.14913915098905,53.4547505378723,53.658545371094,-9.85728549957275,38.4967115918888,305.151260375977,13.9095767314932,4,
C06,0,0,1,0,5,368.623034667969,26.9436709073471,879.387268066406,42.3668535309244,3455.23771972656,2246.26710817583,-27.3289260864258,168.805412864272,122.560417175293,102.046208799935,-1.02914733886719,186.359895762215,5,
C06,1,0,1,0,7,2331.72646658761,1255.5729769549,813.102722167969,112.352918999254,3258.34933035714,1635.32559119136,-19.4091126578195,125.106522022338,31.5254493100303,46.7156055277046,132.987715584891,70.845656240196,6,
C06,0,1,1,0,2,410.662689208984,91.7455079991582,2015.07580566406,105.493391886675,2091.31970214844,628.234509490218,-13.127762556076,9.95579402250294,-27.814836025238,27.9193166285842,255.546012878418,92.226518854445,7,
C06,0,0,0,1,5,370.054730224609,15.8744054999234,909.879553222656,61.9736257941263,648.717126464844,49.7970882095211,39.9898657798767,43.8175895040184,-174.470149993896,90.5337503052424,818.154870605469,787.357564522702,8,
C06,1,0,0,1,1,1510.99890136719,0,838.458801269531,0,678.383483886719,0,-15.6645755767822,0,-241.531463623047,0,501.751861572266,0,9,
C06,0,0,1,1,1,345.776916503906,0,869.390869140625,0,3782.40771484375,0,76.0352096557617,0,-117.439971923828,0,1010.46466064453,0,10,
C06,1,0,1,1,2,1151.50927734375,27.9203598473786,870.745147705078,122.295162238837,2156.85107421875,1040.33223288864,-73.1753530502319,123.892757076256,57.1121253967285,25.2114220727339,549.242752075195,110.612039647227,11,
C06,0,1,1,1,3,386.305684407552,64.6010246844412,1994.68192545573,139.82639679443,3071.16739908854,390.043122467269,-56.8845532735189,21.1295749223521,-78.7547785441081,50.2905355278101,662.502400716146,109.056434116515,12,
C07,0,0,0,0,18446,698.850787029909,42.4875739801501,882.639518197622,60.572080167563,241.980143033668,21.7042498627628,93.7537973945423,32.3813724037595,19.2603723258383,36.9597361076444,134.60065827046,32.6889642080606,1,
C07,1,0,0,0,19,6399.09128289474,333.608618764169,923.655999434622,106.793539419411,242.476878116005,20.1813278382146,95.0433640731008,32.8513913757924,15.8271766085374,35.4473884700225,164.630977429842,104.178951680126,2,
C07,0,1,0,0,159,741.845170314957,109.544724437461,1987.9549238097,185.069779647925,244.842601176328,27.442388072924,93.4484295290221,33.3942781887057,21.7705369227033,40.1001508352492,132.989801694762,38.3535622668907,3,
C07,1,1,0,0,2,2121.91540527344,388.74524573615,1491.57421875,9.45099312569305,364.213516235352,28.1543861242941,67.0884895324707,4.07509448882132,-43.7432823181152,12.9563809081725,304.910934448242,24.8611433236825,4,
C07,0,0,1,0,30,709.700413004557,58.6828968795158,876.136588541667,67.4748874869999,1190.38299662272,308.301270154811,50.2258051395416,56.6248069491614,31.4353065396349,34.2049736355084,124.49411239624,36.4965560324265,5,
C07,1,0,1,0,42,6000.77815173921,514.314490603258,916.144779750279,95.9160384782071,847.174750918434,135.995687238316,62.8677992927177,40.2772957532832,9.62432659239996,48.2046280050274,191.774106797718,148.77188613306,6,
C07,0,1,1,0,3,963.369364420573,361.859810450381,1743.46175130208,384.453234730095,766.311981201172,332.741602763592,66.7131215731303,63.6033757050127,21.9566990534465,30.4493442379026,162.598899841309,82.8490984537593,7,
C07,1,1,1,0,62,5651.7029359879,839.738061213354,2031.76212827621,164.730052480194,740.978548111454,139.188561715277,79.2583522027539,38.646147809958,-7.33603869763113,44.456930618865,340.657885766798,140.927389175818,8,
C07,0,0,0,1,40,694.956518554687,56.8214175951368,880.546267700195,67.2107970757194,216.146733474731,30.194442394528,58.0977564156055,37.9743850864764,-318.58895072937,82.8368743834087,2881.24578552246,536.431722529329,9,
C07,1,0,0,1,16,6374.49206542969,269.109127059197,927.904899597168,69.7192939192916,214.129110336304,25.7141486839694,83.0708477497101,38.335880110071,-168.022733569145,86.7771734492213,1624.71477508545,406.630925199486,10,
C07,0,1,0,1,19,742.174293919613,44.3282117824533,1978.79637386924,114.0919581547,225.320637753135,23.3599854509962,84.2106901469984,38.6227840733171,-217.475118938245,78.0611836170112,1961.29387464021,579.747921246363,11,
C07,1,1,0,1,5,6264.49697265625,169.88196393778,1980.69128417969,284.085083719235,238.802035522461,33.1539643795198,93.2043758392334,71.6549370347864,-99.89651222229,45.2144108150614,996.126354980469,178.119090660176,12,
C07,0,0,1,1,2,642.739685058594,30.1177252439443,864.674743652344,40.7371018401135,972.134094238281,152.218113745996,58.8007621765137,49.2115450679638,-95.6836948394775,75.8485826057047,1232.85229492188,610.588949789973,13,
C07,1,0,1,1,41,6083.54520769817,385.709340019802,944.539855957031,108.543195332276,908.211847072694,190.598694799365,46.6027208304987,54.5794049210938,-105.155347952029,61.4969303402088,1050.51657923256,348.56940409383,14,
C07,1,1,1,1,46,6008.04376486073,372.361856866391,2115.13322117018,174.866702266915,826.734368365744,129.340572960978,59.8288175282271,39.4508907656036,-76.4301772221275,55.4515246156628,928.717709748641,328.433865594964,15,
D01,0,0,0,0,17495,314.319917415544,34.6030049450656,780.435015525502,66.26967930814,609.38292078638,54.5090743526331,51.5937593238187,40.9265714391145,13.9709991058103,55.6579985673739,130.579816414003,71.6959079406574,1,
D01,1,0,0,0,9,3960.06996663411,1237.5560194461,829.110527886285,108.327124760009,625.749172634549,57.0600387523941,63.8116554684109,26.8496507587171,19.1738210519155,65.8846892617389,124.314650005764,72.2400006128951,2,
D01,0,1,0,0,7,390.899060930525,21.8121151633567,1852.00167410714,143.064456944397,558.098026820591,95.1788766751363,60.4636979784284,26.2071493008593,-5.64974583898272,56.1723012549229,140.821406773158,67.756908269821,3,
D01,1,0,1,0,12,4024.17812093099,309.231675335024,771.32514444987,81.1438065872573,2906.82688395182,722.841982474144,-39.1517579555511,77.446211567444,16.4835869471232,40.9147558316427,193.102691650391,132.759566966735,4,
D01,0,1,1,0,1,392.2197265625,0,1691.27160644531,0,1803.44787597656,0,34.2218437194824,0,-33.1537322998047,0,169.77165222168,0,5,
D01,0,0,0,1,6,334.10208384196,52.567746743988,818.823893229167,60.2855128435937,604.994984944661,36.0013325980075,73.4570667743683,58.1461903528914,-230.523422241211,223.383841639315,1961.60948689779,1062.40269144247,6,
D01,1,0,0,1,1,4054.70190429688,0,827.602294921875,0,585.060729980469,0,56.0118980407715,0,-65.9508590698242,0,502.463317871094,0,7,
D01,0,1,0,1,1,406.520446777344,0,1898.79663085938,0,604.460266113281,0,-33.7913436889648,0,-231.703674316406,0,1396.97998046875,0,8,
D01,1,1,0,1,1,4376.9169921875,0,1872.97375488281,0,549.394348144531,0,80.4277038574219,0,-255.293762207031,0,1551.85400390625,0,9,
D01,0,0,1,1,1,281.645599365234,0,750.487060546875,0,2449.9814453125,0,119.539619445801,0,-26.2658462524414,0,1009.92041015625,0,10,
D01,1,0,1,1,4,4232.37322998047,177.662478231417,827.462615966797,67.3327841955273,3522.79296875,717.746461990111,-37.6629306077957,40.7634504871975,-115.134349822998,76.0076309962728,1125.75248718262,482.726315233485,11,
