Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Target 5,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
C06,0,0,0,0,,9068,535.760812659278,96.6975192428184,643.983778244712,112.153643410217,277.224469499962,49.6613670193227,142.542061274358,41.1256970667441,-4.43211124453264,34.3854940027724,290.332395830394,56.4036923701257,1,
C06,0,1,0,0,,2,537.949966430664,173.902067133728,1629.08996582031,551.372727435904,262.805168151855,34.2132066691525,120.630661010742,53.2697538433977,-0.228269293904305,0.719074020573004,287.362770080566,62.4564127248237,2,
C06,0,0,1,0,,1,634.343017578125,0,702.077514648438,0,2464.55126953125,0,161.058120727539,0,-9.53471851348877,0,317.390747070313,0,3,
C06,0,0,0,1,,1,609.091735839844,0,789.218139648438,0,246.797256469727,0,207.529220581055,0,-410.449279785156,0,3835.83032226563,0,4,
C06,1,0,1,1,,1,4664.5771484375,0,602.261169433594,0,918.466430664063,0,94.5799026489258,0,-206.95832824707,0,2217.48193359375,0,5,
C06,1,1,1,1,,3,4414.79085286458,176.449284592271,1653.33508300781,214.917941294183,939.067199707031,228.691230791704,150.266423543294,28.9248418953172,-109.777760823568,42.5286868026686,1297.6723429362,325.876861363548,6,
C07,0,0,0,0,,12547,299.180539989221,52.7373981106706,625.342946631505,83.5084902152283,1026.92737105845,161.394814878268,124.69809828452,50.802174070232,0.690426482684392,34.7097270184111,268.292403654301,46.1921612557612,1,
C07,1,0,0,0,,1,3768.95971679688,0,552.233337402344,0,854.456665039063,0,1.63157474994659,0,36.78076171875,0,207.811706542969,0,2,
C07,0,1,0,0,,7,301.644723074777,42.5658828233207,1576.07113211496,339.241329857652,930.903860909598,124.436406589084,100.228673662458,34.8900920284613,25.3523100955146,29.5531475039966,255.146427699498,60.6527834556395,3,
C07,0,0,1,0,,2,310.696014404297,1.25521811670102,651.226348876953,9.19691978457701,6225.25561523438,47.4455530030819,7.02876663208008,124.28866366633,-13.5158331394196,28.1505473893317,245.192245483398,84.7502910276208,4,
C07,1,0,1,0,,2,4450.84301757813,489.723581286117,652.97607421875,52.5876141809195,5741.75952148438,637.529614573086,130.473003387451,8.98695969533599,5.14438724517822,51.6023611274466,252.450981140137,1.8439306914978,5,
C07,0,0,0,1,,3,356.742401123047,3.30478624158029,650.836954752604,78.588169874582,991.278767903646,9.43020028656108,214.452423095703,60.0222791749131,-279.354858398438,97.8994515219903,2817.95402018229,355.802889064108,6,
C07,0,1,0,1,,1,359.724945068359,0,1989.41931152344,0,1062.22290039063,0,149.95133972168,0,-142.285598754883,0,1443.47583007813,0,7,
C07,1,0,1,1,,3,3990.90437825521,790.497996540894,638.032633463542,110.964088112298,5028.64371744792,1023.78058304156,46.2221088409424,79.3355439028634,-205.92958577474,39.1529050203884,1811.56909179688,540.540044741558,8,
C07,1,1,1,1,,7,3569.23824637277,870.007457068558,1760.94400460379,340.412354303253,3712.86014229911,1854.92025996818,94.7830371856689,133.156704040464,-87.8903273173741,83.1617046225751,911.606746128627,853.872120803076,9,
C08,0,0,0,0,,12570,287.564697353026,60.3864930314436,607.107747745438,102.143626336245,990.644384357753,188.914102965659,120.292845428715,50.8903418136704,1.77644871227746,34.4980985144136,259.902500443925,51.7922160334189,1,
C08,1,0,0,0,,2,4490.9326171875,763.744377078072,739.090728759766,135.478750401011,859.717346191406,90.8116902852584,87.8944854736328,38.7404012982309,5.63452804088593,2.62631258706177,257.737510681152,59.1103656549993,2,
C08,0,1,0,0,,2,366.172607421875,28.1902723113398,2156.02783203125,24.1800826205261,1130.98992919922,16.4064828149989,93.3238716125488,8.91664391632914,-6.49947643280029,4.39086407266155,360.837005615234,13.3111211540198,3,
C08,1,0,1,0,,2,4535.49340820313,450.689767789895,795.980163574219,13.5215182217862,4390.25805664063,2209.72768089203,250.669502258301,15.7729071115984,30.7834949493408,30.5191979154205,263.720397949219,80.772448537277,4,
D01,0,0,0,0,0,8403,617.191219894117,117.944355812383,679.484025938176,126.837585972749,288.996910425704,59.0837808493312,152.417450605638,52.992805741221,297.784232898055,121.771761043013,372.525780375112,83.9845815921335,1,
D01,0,1,0,0,0,2,671.828674316406,73.6010806668497,1910.79913330078,367.059803384554,325.928237915039,101.395871228348,127.31844329834,38.0775210596482,231.814384460449,79.8458490612406,412.220642089844,8.77288877107861,2,
D01,0,0,1,0,0,1,655.512023925781,0,688.524047851563,0,1715.13842773438,0,281.252014160156,0,219.851470947266,0,455.147644042969,0,3,
D01,0,0,0,1,0,2,771.67431640625,15.2230802307621,734.106292724609,61.5500113672929,293.697158813477,61.6112746775892,128.531135559082,15.996532220651,2345.77294921875,643.483743694942,839.853790283203,239.857275199574,4,
D01,0,0,1,1,0,1,447.206298828125,0,530.58056640625,0,499.551635742188,0,128.478805541992,0,2255.95361328125,0,656.132019042969,0,5,
D01,1,0,1,1,0,2,6468.4609375,116.055281530174,806.483795166016,157.534577908622,1327.29736328125,269.877764629431,159.446056365967,44.7633734196198,3176.40661621094,278.707967719688,802.614288330078,105.026461450538,6,
D01,1,1,1,1,0,1,4361.23974609375,0,1277.36584472656,0,559.242492675781,0,131.426940917969,0,1609.65148925781,0,772.804992675781,0,7,
D01,0,0,0,0,1,3,705.675598144531,111.503300499737,757.537862141927,42.3025703964767,340.626220703125,14.7088099436598,85.5961014429728,65.7116014417723,-3.65915298461914,53.3962577273235,3667.54085286458,894.272836863666,8,
D01,1,0,0,0,1,1,4626.40234375,0,556.374450683594,0,181.582290649414,0,155.150726318359,0,140.510284423828,0,1510.86755371094,0,9,
D01,1,1,1,1,1,2,5318.61059570313,957.059015593485,1750.84619140625,241.974840764694,807.824035644531,221.367839834502,147.909969329834,57.3007728439203,1898.58294677734,574.924165197131,1879.66534423828,271.35766523532,10,
D02,0,0,0,0,0,10890,617.539671223398,119.271573084402,672.378397867502,126.828743163738,291.130276657399,55.7243154477895,147.132916729057,44.6105260178716,284.994005878438,104.326892818804,368.905147534976,76.4097911406216,1,
D02,1,0,0,0,0,2,4239.83911132813,1143.23871190518,608.027557373047,203.305499727402,293.388206481934,63.1252164500835,134.822856903076,40.3168094206654,228.242492675781,31.6861005142274,310.152069091797,115.730342140797,2,
D02,0,1,0,0,0,2,802.767059326172,58.9988336298967,1748.90441894531,771.442277097576,383.520202636719,57.7182815483179,181.353309631348,8.39545801069215,325.127166748047,45.2709320690215,411.8818359375,65.950007481915,3,
D02,0,0,0,1,0,1,696.837829589844,0,786.575561523438,0,307.829925537109,0,206.401153564453,0,1785.73400878906,0,684.019897460938,0,4,
D02,1,1,0,1,0,1,3796.06689453125,0,1430.27770996094,0,496.987976074219,0,149.025833129883,0,1195.42639160156,0,773.152404785156,0,5,
D02,0,0,1,1,0,1,467.86767578125,0,483.891265869141,0,780.779174804688,0,113.153709411621,0,2249.87036132813,0,554.771484375,0,6,
D02,0,0,0,0,1,2,680.264495849609,192.05592457051,688.705718994141,54.8450991909002,260.020523071289,57.6297853047374,171.54662322998,35.0357836769665,75.3550357818604,40.355881235109,3468.01928710938,1814.03307395552,7,
D02,1,0,0,0,1,1,4510.90673828125,0,567.310485839844,0,211.725494384766,0,103.515335083008,0,0.127137646079063,0,2704.53393554688,0,8,
D02,0,0,0,1,1,1,760.734741210938,0,525.159545898438,0,54.325626373291,0,142.790390014648,0,2543.39624023438,0,1778.64233398438,0,9,
D02,1,0,1,1,1,1,6756.455078125,0,814.420104980469,0,1237.22631835938,0,214.259765625,0,2973.8974609375,0,3274.22119140625,0,10,
D02,1,1,1,1,1,1,6179.5341796875,0,1916.79418945313,0,811.332946777344,0,220.441818237305,0,2257.23022460938,0,1789.81958007813,0,11,
D03,0,0,0,0,0,10189,586.231196107077,134.284050169923,641.527933060637,139.452036878208,277.268391797044,63.8812289300223,138.873749853169,45.7045061518953,260.233614674938,96.3365397680472,361.728768270352,84.43068609859,1,
D03,0,1,0,0,0,1,490.905395507813,0,1260.09777832031,0,169.575561523438,0,78.7816619873047,0,160.929229736328,0,295.413818359375,0,2,
D03,0,0,1,0,0,1,646.600158691406,0,766.237670898438,0,838.007995605469,0,333.890686035156,0,375.159240722656,0,442.770935058594,0,3,
D03,0,0,0,1,0,1,710.341735839844,0,687.751403808594,0,260.808013916016,0,139.627090454102,0,4202.568359375,0,840.941101074219,0,4,
D03,1,1,1,1,0,1,2677.41430664063,0,1204.13415527344,0,433.792999267578,0,122.232856750488,0,1348.40771484375,0,875.66796875,0,5,
D03,0,0,0,0,1,1,639.364196777344,0,726.222412109375,0,236.886993408203,0,8.44511318206787,0,-98.4211654663086,0,3551.900390625,0,6,
D03,1,1,1,1,1,1,5648.27490234375,0,1882.38415527344,0,775.340637207031,0,139.569305419922,0,2667.16943359375,0,1724.5283203125,0,7,
D04,0,0,0,0,0,10306,290.170039518398,67.2164775105659,605.776034662568,115.658548536379,1596.21909564873,272.544470220579,184.16660004373,62.6921859742259,227.65251337929,67.438704155287,277.689622247934,64.2870856095162,1,
D04,1,0,0,0,0,1,1679.23669433594,0,1099.14770507813,0,1409.10180664063,0,171.620223999023,0,428.731597900391,0,291.698699951172,0,2,
D04,0,1,0,0,0,6,287.972569783529,41.0888757157543,1438.45933024089,300.162999812535,1433.09238688151,192.503392276698,159.493431091309,45.113914817579,195.833404541016,52.3305536633094,256.358657836914,33.5903336841399,3,
D04,1,1,0,0,0,1,3132.662109375,0,2129.4853515625,0,2778.81518554688,0,303.235412597656,0,455.062133789063,0,523.471801757813,0,4,
D04,0,0,0,1,0,1,246.553649902344,0,395.100677490234,0,1243.6044921875,0,148.677841186523,0,1359.44641113281,0,387.810089111328,0,5,
D04,1,0,0,1,0,1,2335.71264648438,0,582.384826660156,0,1953.5244140625,0,130.837951660156,0,1229.685546875,0,340.542083740234,0,6,
D04,1,0,1,1,0,1,2842.00146484375,0,655.686950683594,0,5458.56689453125,0,163.322647094727,0,2186.09936523438,0,482.077514648438,0,7,
D04,0,0,0,0,1,1,371.594451904297,0,679.493835449219,0,1580.54357910156,0,212.366424560547,0,-10.4607286453247,0,1912.51245117188,0,8,
D04,1,0,0,0,1,1,2033.11437988281,0,456.668029785156,0,2894.29907226563,0,273.223571777344,0,551.414001464844,0,694.596923828125,0,9,
D04,1,1,1,1,1,1,2495.9638671875,0,1475.60302734375,0,3662.33959960938,0,119.035057067871,0,1709.03149414063,0,1268.92126464844,0,10,
D05,0,0,0,0,0,11905,276.813624112619,63.7390828009774,598.02217483873,109.600146739119,1555.71070958073,266.269597096617,180.401153287128,60.9468608020252,216.847510255239,68.4383677302596,284.188213211566,64.2594014887328,1,
D05,1,0,1,0,1,1,3125.60717773438,0,656.679382324219,0,10207.9267578125,0,196.28303527832,0,647.411743164063,0,2389.64306640625,0,2,
D06,0,0,0,0,,11264,516.379274972461,85.9209107717246,622.253786119548,99.582305990708,271.355171542276,45.656721819575,137.322485249447,39.7164650742118,-0.549308939705714,34.585998784088,277.502461935986,51.8240375930051,1,
D06,1,0,0,0,,1,5495.49072265625,0,806.734741210938,0,305.160614013672,0,247.180252075195,0,50.7767715454102,0,306.508209228516,0,2,
D06,0,1,0,0,,7,455.836207798549,42.9747524865511,1328.970703125,138.936303985496,254.887699672154,44.2795112555337,124.469823564802,30.8362420171899,-8.23230334690639,48.128004448031,247.40397644043,41.0367080187935,3,
D06,0,0,1,0,,1,380.428833007813,0,568.608581542969,0,866.899963378906,0,76.6396484375,0,10.3001174926758,0,239.944610595703,0,4,
D06,1,0,1,0,,2,5151.8271484375,94.1487819927112,801.753662109375,40.310697116107,1358.30316162109,146.203735535605,119.148326873779,66.3729649308881,-8.78502655029297,3.3570025530389,291.697448730469,24.3191388979299,5,
D06,0,0,0,1,,1,606.439819335938,0,738.145935058594,0,259.045623779297,0,170.325668334961,0,-239.391799926758,0,2943.47607421875,0,6,
D06,1,0,1,1,,3,4111.16162109375,663.193819649311,623.044718424479,152.087117267128,1018.10965983073,160.4186459684,102.489949544271,32.7390948060205,-132.12190246582,30.2118271867394,1288.23052978516,436.659705861526,7,
D06,1,1,1,1,,3,4110.73575846354,156.459564857889,1530.21858723958,100.892170711108,795.324157714844,60.6542298731006,110.415186564128,30.6661071642742,-48.0803197224935,28.6220959515776,857.265991210938,227.04400196717,8,
D07,0,0,0,0,,13476,302.753600358609,56.4158377678496,631.521683708501,90.4866087658557,1042.97227213071,175.838937824203,126.445918934481,51.8195157766268,5.33912552674564,34.38862478889,261.996554316665,47.8742970979828,1,
D07,1,0,0,0,,4,4556.70361328125,557.469249508355,642.862045288086,132.751444100984,936.505035400391,91.7823505120038,131.548110961914,41.8915106615846,20.8650789260864,68.0128443035848,252.904247283936,39.0677124851306,2,
D07,0,1,0,0,,4,291.984382629395,53.680601962629,1657.7532043457,148.501288450469,915.790954589844,126.994255545199,147.075754165649,69.2126948298771,-3.28649425506592,34.8830514742782,249.71919631958,22.7211825918823,3,
D07,1,1,0,0,,1,2982.66674804688,0,1432.71923828125,0,1426.50170898438,0,193.251113891602,0,8.05669116973877,0,301.254577636719,0,4,
D07,0,0,0,1,,1,355.101776123047,0,732.417602539063,0,1139.97338867188,0,82.8698806762695,0,-423.65087890625,0,3336.78564453125,0,5,
D07,1,0,1,1,,3,4155.79907226563,899.030142670265,647.424825032552,50.2832932660279,4998.54150390625,1770.3704061928,115.006319681803,82.6267861424092,-153.610490163167,103.519612960947,1716.0893351237,908.506707411851,6,
D07,1,1,1,1,,8,3776.44793701172,535.674983914214,1881.6664276123,237.192960059085,3856.39892578125,1383.26590460614,91.1313405036926,89.4483754289486,-105.412515640259,53.7455957174396,1155.03462219238,380.130087077599,7,
D08,0,0,0,0,,11733,295.209093791429,62.2880235239064,621.695470763281,105.327505121892,1016.65323518164,195.768070278776,123.618419633864,51.4709742773328,1.92005661122764,34.4804814277259,266.377224974119,53.2507045255421,1,
D08,1,0,0,0,,1,4767.29638671875,0,760.944030761719,0,942.445434570313,0,86.1100921630859,0,-57.8990631103516,0,263.807434082031,0,2,
D08,0,1,0,0,,1,320.760711669922,0,1555.26928710938,0,1163.0498046875,0,54.8915252685547,0,40.7100105285645,0,298.971008300781,0,3,
D08,1,1,0,0,,1,2720.17651367188,0,1348.189453125,0,966.746826171875,0,85.8760299682617,0,-15.3575496673584,0,318.718353271484,0,4,
D08,1,0,1,0,,1,5181.9228515625,0,868.518798828125,0,7436.47705078125,0,175.543746948242,0,59.916446685791,0,262.718994140625,0,5,
E01,0,0,,,,13947,1686.06078850149,384.058350630633,1068.37707014953,139.492062856018,0.393732419993188,30.5901126032954,0.987458060045086,38.1591357607248,10.6952625760186,61.0592682096481,1.02619660846932,44.1670025039148,1,
E01,1,0,,,,312,5654.13389391777,622.672034702554,1124.46176890838,165.652838181279,-1.30673434516081,29.9285141837795,2.46666002025207,37.535598262141,9.91302516206335,65.0772830299674,0.374379285217191,42.8536002536826,2,
E01,0,1,,,,226,658.433157996794,95.9686947697767,7977.55000129632,902.573213771246,-1.04851923022518,33.1534988786297,3.31325877180933,40.8128112631321,-2.23999587518979,64.3593351570251,1.62932558291781,44.9582496852116,3,
E01,1,1,,,,214,5810.31068605797,627.942201375829,8323.13062550197,989.309341580482,-0.892248406431803,32.0778905688298,6.21269062342488,36.1820594464814,-5.8919556234206,65.8854041453818,3.61482516699253,46.5900737800062,4,
E02,0,0,,,,16348,1719.62015787138,355.645391719595,1142.26667489205,112.593667745518,0.00942638924027119,21.1014222696279,0.751161846776842,27.7863119798107,9.21006335729182,30.1004653744103,2.04708580850665,26.679984317164,1,
E02,1,0,,,,318,6208.22073536999,484.726199152104,1213.3536872144,122.585840393903,0.461277586126805,20.3265366031315,0.506138340903903,27.4834939185428,6.52006622825591,29.1864411038189,2.14178883907555,25.1148727488078,2,
E02,0,1,,,,243,671.204789526669,86.0961767510309,8772.53867066937,701.951323431851,-0.812910671250074,21.0433328374696,-0.981202680111667,27.4169731411685,-1.95101419103489,32.9180240297353,0.966997044076645,28.3844013092168,3,
E02,1,1,,,,238,6187.02676314666,445.403771941616,9028.28004776129,716.690877118345,2.58632879228402,19.7434514090855,-2.7655458168338,26.9545514964391,-4.03758917936758,34.7422140679421,2.93417008872293,30.4909380723903,4,
E03,0,0,,,,14993,1381.25662200099,312.768154724936,1082.48232996606,143.925897964483,0.155905368220108,21.1569012359631,0.727478127546866,27.7380857902404,9.17277058094908,30.1373136012061,1.812874694613,26.6050121463495,1,
E03,1,0,,,,312,5295.29721304087,574.549735262794,1132.46491143642,149.431792247836,-0.216538266851925,21.2983502578297,0.543972349271942,24.8608349311645,4.72892536745908,28.5539579958953,5.18520727660507,24.7037817512135,2,
E03,0,1,,,,258,529.501359569934,91.9872462527694,7457.38792431262,881.903510386421,-1.02709184459938,22.2650251025582,0.858996980246012,27.7638573736234,-0.337314602608482,31.7676630185471,3.11252416127412,28.3943350061771,3,
E03,1,1,,,,284,5290.92400865152,595.576780163328,7829.39144338688,951.471862311714,-0.595786759708549,21.940563400145,2.21210954327818,27.8209089239496,-3.94691720426502,34.3564320674457,2.60884400137084,28.9341788922763,4,
E04,0,0,0,0,0,10036,281.832101764124,67.9663711244847,595.065584002571,116.747089986801,1570.9258356866,281.46632656401,180.674433913826,62.7576475865532,224.227410595082,70.2703141212987,273.396472324266,64.2065642843729,1,
E04,0,1,0,0,0,2,395.210342407227,41.3245951908766,1632.91271972656,558.38976096493,1959.29144287109,127.274473192562,215.425037384033,141.802547170933,211.699745178223,6.05713736831623,376.859024047852,28.7289103840082,2,
E04,1,1,0,0,0,1,1911.18115234375,0,1188.49389648438,0,1610.41101074219,0,182.26252746582,0,600.026184082031,0,563.235595703125,0,3,
E04,1,0,1,1,0,1,3165.22387695313,0,616.341186523438,0,6179.43896484375,0,164.593002319336,0,1918.609375,0,613.837829589844,0,4,
E04,0,0,0,0,1,2,240.854705810547,24.4106346484252,583.407623291016,126.911468118309,1467.3984375,220.511664033404,176.184188842773,6.29214549821467,221.506834030151,352.945637083844,1824.41833496094,209.987926391527,5,
E04,1,0,0,1,1,1,2542.95141601563,0,682.169677734375,0,1754.02001953125,0,140.937438964844,0,2588.2080078125,0,640.921936035156,0,6,
E04,1,1,1,1,1,1,3322.35473632813,0,1955.18518066406,0,2592.57763671875,0,386.69482421875,0,1514.45971679688,0,1491.90246582031,0,7,
E05,0,0,0,0,,10089,498.026957336178,102.77670393429,597.353624558446,118.956976412075,261.552760094431,54.8621897903146,131.032232999403,41.9055091626745,-5.77801617133812,34.320174880942,276.648607292406,60.2507033510371,1,
E05,0,0,1,0,,1,496.355499267578,0,584.337890625,0,1120.240234375,0,155.250076293945,0,58.9264221191406,0,230.993133544922,0,2,
E06,0,0,0,0,,10741,525.242893157553,74.1461779225347,636.097927907872,89.7191106832644,277.376622767458,40.1769205587527,139.564994901288,37.5335180908314,-5.06180452039555,34.1075218352557,290.685214068323,48.0528373586305,1,
E06,0,1,0,0,,2,498.138427734375,78.7591967593967,1534.63336181641,39.2294935588386,236.64379119873,39.5345045695405,156.758026123047,10.6188802748812,-10.1067720651627,9.73319948819011,299.154586791992,3.73201239844688,2,
E06,0,0,0,1,,1,632.078491210938,0,775.623413085938,0,299.672821044922,0,186.286651611328,0,-269.739288330078,0,3786.1005859375,0,3,
E06,1,0,1,1,,1,3725.44580078125,0,548.5908203125,0,886.085388183594,0,93.6390533447266,0,-187.266082763672,0,1270.01940917969,0,4,
E06,1,1,1,1,,3,4144.64152018229,748.651161941676,1555.11063639323,193.64534708617,807.431498209635,247.460103182002,146.533264160156,27.5209397416297,-70.7385718027751,46.2234018081402,1203.31675211589,431.280724549077,5,
E07,0,0,0,0,,14251,293.250847931904,49.4571534112921,620.113884406344,77.9929675061569,1018.60144990768,162.318421726392,123.329817323417,50.2162334468172,1.10959686937651,34.2576398593326,263.715772978775,44.1650625422369,1,
E07,1,0,0,0,,1,4553.376953125,0,597.69775390625,0,967.373168945313,0,84.6688690185547,0,-17.4783878326416,0,252.644805908203,0,2,
E07,0,1,0,0,,1,367.986938476563,0,2134.96362304688,0,1327.68542480469,0,121.644866943359,0,18.9639148712158,0,302.89404296875,0,3,
E07,0,0,1,0,,1,269.268005371094,0,558.512634277344,0,5011.42919921875,0,0.0992865338921547,0,5.96011781692505,0,212.010879516602,0,4,
E07,0,0,0,1,,2,309.824829101563,2.46007041225674,662.707214355469,47.8617723510899,1027.54644775391,14.5927953532933,82.286449432373,8.19995597636431,-441.086990356445,8.30097354287522,3087.11401367188,475.54277576029,5,
E07,1,1,1,1,,1,3123.02783203125,0,1773.87744140625,0,2083.74291992188,0,213.718185424805,0,26.6322860717773,0,619.591125488281,0,6,
E08,0,0,0,0,0,14835,590.281593841666,63.3427638044161,645.483077380647,73.5858836526063,279.770804125121,35.3263272992621,141.73192940677,36.3857368556533,238.576312744429,72.8425625254179,362.210112665509,52.2215333306457,1,
E08,0,1,0,0,0,2,550.646774291992,82.8935315097858,1559.39923095703,139.573573661033,265.098892211914,42.5880997151696,105.247386932373,29.2664641025581,237.603744506836,44.4988935158443,339.17822265625,33.2515841735279,2,
E08,0,0,1,0,0,1,554.568664550781,0,621.032775878906,0,783.606567382813,0,346.675842285156,0,332.541290283203,0,296.04248046875,0,3,
F01,0,0,,,,15637,1646.1266405467,358.249825406289,1090.81261750351,135.533877534396,0.153101579545831,20.9127771465007,0.748974081682495,28.3054336789116,8.42033316299969,31.0031732614565,2.15478187585262,28.5205972508565,1,
F01,1,0,,,,337,5612.43896774156,594.115772855423,1123.11691746018,144.16193230329,0.882106864869108,21.6957938171929,0.70824772972912,26.112297681792,6.91449608295625,31.781673798958,1.55181211495125,28.8803481402088,2,
F01,0,1,,,,260,597.995361328125,94.7697782074143,7914.72799166166,858.805626042329,0.15996849776174,20.9099215034657,1.18961306552474,26.144916182497,-5.8352881061343,30.9937217893899,4.63663388092357,29.7687319729081,3,
F01,1,1,,,,264,5746.85167347301,577.309909683242,8377.47868578362,851.363680901997,0.109099279976252,18.8964037426738,1.94074740188874,26.4221502400734,-6.51349012013243,32.042572700366,2.54539821060572,29.477030710209,4,
F02,0,0,,,,16107,1744.50152738139,362.087262677901,1133.95167671574,116.244305342084,-0.0467294202971636,20.8579685551596,0.776656654366079,25.9870791115037,8.52245045869076,29.1233866648698,2.2485908163072,24.3587242742484,1,
F02,1,0,,,,282,6338.33394974512,511.13443928097,1231.69668947044,144.269691410975,0.188213089309263,20.573240646076,1.3496947168432,26.1954261157538,7.90616320179287,29.966409923613,2.56169342898255,26.0090344246023,2,
F02,0,1,,,,270,699.889507378472,91.176362592869,8794.34801793982,750.261319676422,1.38904641247182,21.0509345246786,1.37790038751231,24.4294131999541,-4.97893906964196,33.2380909414363,2.72747903703539,29.1297047128832,3,
F02,1,1,,,,249,6374.44188276544,520.372519158852,9196.6976813504,776.477977917774,-2.71728391287078,20.9394308059333,5.12861111553678,25.4406281873284,-7.25361748183348,30.7096751896024,5.01050194750828,27.1180725996696,4,
F03,0,0,,,,14856,1426.85770299991,310.109628909531,1092.09184220355,127.09015559836,-0.0952313779603778,20.7063436420889,0.990541053498153,27.4443437059952,9.17040692078164,30.1565409674403,2.10363889524504,25.7403270202866,1,
F03,1,0,,,,276,5494.04274583899,484.375297201591,1150.90091915407,130.39416495765,0.158873841193491,21.4984155421851,-1.88713502179345,28.7954624058795,9.0379142340853,30.4634037604668,1.16851186628143,27.3782015262519,2,
F03,0,1,,,,259,556.287420795691,83.9694244058263,7748.38551878469,739.513732037585,0.954043677986445,21.2860716101534,2.44330965242747,26.8045886998443,-4.22583167369992,30.7446624373318,3.91478453743412,28.6178452819221,3,
F03,1,1,,,,215,5510.48002589026,488.19772536234,8140.16984920058,771.07765156535,1.8192811577126,21.3344402240822,-1.20170155902242,29.8545550716805,-5.99535133475438,33.0056090453782,5.25242818115756,28.367126847722,4,
F04,0,0,0,0,0,12435,271.452415521527,55.3091127287236,580.92163344116,94.107269129114,1537.75749272683,224.310940845276,177.496555445704,59.5071449781022,221.244211412406,63.5132650248587,269.383720142716,58.1817482869885,1,
F04,1,0,0,0,0,1,1704.18603515625,0,1083.17395019531,0,1467.70104980469,0,175.435150146484,0,497.122741699219,0,298.206359863281,0,2,
F04,0,1,0,0,0,2,481.481674194336,88.9685040756927,1571.56652832031,330.058145033531,2022.60198974609,323.640236036758,254.580116271973,114.650034119766,265.177146911621,18.7528848626957,401.071670532227,97.5931438359452,3,
F04,1,1,0,0,0,1,2038.40551757813,0,1241.02819824219,0,1273.56530761719,0,157.032470703125,0,418.938720703125,0,231.654861450195,0,4,
F04,0,0,1,0,0,1,384.711669921875,0,810.255126953125,0,3273.6708984375,0,334.552917480469,0,354.732208251953,0,291.585205078125,0,5,
F04,0,0,0,0,1,2,338.049407958984,24.0214756002099,734.320953369141,49.8384689871449,1787.96722412109,73.8179946489202,237.292518615723,5.17498022674805,40.5996894836426,1.18333784667745,2201.81512451172,288.356712509895,6,
F04,0,1,0,0,1,1,282.266632080078,0,1870.86218261719,0,1702.20581054688,0,201.950637817383,0,196.863983154297,0,592.629699707031,0,7,
F04,1,1,1,1,1,1,3602.494140625,0,1893.21105957031,0,5691.201171875,0,232.103164672852,0,1571.66552734375,0,1671.21594238281,0,8,
F05,0,0,0,0,,10016,531.09969048302,107.107586163045,640.276866434481,124.118303444419,277.38005795037,55.0858769666424,139.296002997663,42.1977312507154,-5.11293202614195,34.9369992397362,294.690522398812,62.366922948803,1,
F05,0,1,0,0,,1,427.307312011719,0,1185.09411621094,0,207.579696655273,0,51.5921363830566,0,12.4684743881226,0,230.62223815918,0,2,
F05,0,0,0,1,,1,610.920227050781,0,680.813903808594,0,350.677795410156,0,77.8463897705078,0,-20.6712951660156,0,600.963256835938,0,3,
F06,0,0,0,0,,11495,502.236002716556,67.772033530947,608.856203064788,80.8278959873423,263.684857728617,38.157794392713,133.728758639437,36.4517919977745,-4.49600054642666,34.1211947935345,279.203404168805,45.1384768348469,1,
F06,0,1,0,0,,3,507.821014404297,59.2442831273217,1471.29353841146,98.2335161743233,268.930872599284,46.6118174978798,144.697240193685,26.0628074206949,12.255405108134,19.4490447348118,253.233062744141,26.0705298705887,2,
F06,1,0,1,0,,1,4413.986328125,0,726.1025390625,0,1245.7021484375,0,177.123519897461,0,-0.171366930007935,0,249.70426940918,0,3,
F06,0,0,0,1,,1,475.167053222656,0,509.322082519531,0,277.536682128906,0,159.008987426758,0,161.116775512695,0,698.074401855469,0,4,
F06,0,1,0,1,,1,507.880706787109,0,1407.64050292969,0,234.796188354492,0,112.278335571289,0,-76.3181762695313,0,1520.76770019531,0,5,
F06,1,0,1,1,,1,4315.27685546875,0,696.504272460938,0,1070.78198242188,0,163.612579345703,0,-189.923141479492,0,1927.74194335938,0,6,
F06,1,1,1,1,,3,4505.7255859375,452.262079519087,1569.35367838542,273.006378208058,887.035888671875,71.2283781052609,117.892717997233,5.36858519933114,-198.206293741862,52.2999301193603,1438.63411458333,264.082048971127,7,
F07,0,0,0,0,,13258,286.515379838516,58.0574734428893,611.027314558272,97.1607350186727,999.751837992384,181.525315816939,121.03820418422,50.8045644115975,1.80887287082645,34.5379394449765,260.240064705851,50.310783400609,1,
F07,1,0,0,0,,2,4723.87707519531,1608.96813684112,615.2275390625,155.775399471857,943.059173583984,285.852793190797,161.792137145996,34.465381041862,40.1241292953491,12.5391325027112,233.197570800781,74.4695566042164,2,
F07,0,1,0,0,,5,304.415362548828,59.0474783249293,1652.85852050781,306.705779519862,978.185607910156,113.393622538251,120.741697883606,80.6084777466135,-7.71540927886963,40.2877211558067,291.478872680664,72.4185690401546,3,
