Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Target 5,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
A11,1,0,0,1,,6,8582.91528320313,565.902472543661,762.150553385417,59.08036179646,236.489517211914,27.2024610897873,137.886114756266,31.0784031724854,-351.16197458903,69.40776545072,4225.17911783854,508.512996069416,9,
A11,0,1,0,1,,2,1082.29406738281,18.4180945747099,2533.65856933594,484.346220659364,251.857582092285,24.6274515241568,115.776893615723,5.32654164269238,-424.909599304199,313.63553177667,4971.09790039063,2109.61199489909,10,
A11,1,1,0,1,,3,7874.02978515625,578.514404459818,2262.44759114583,40.1569213828379,326.283477783203,142.608284250607,131.283086140951,32.1664646327768,-205.723912556966,79.6803438159515,2174.09057617188,632.673663703612,11,
A11,0,0,1,1,,1,851.113464355469,0,591.718505859375,0,1570.10473632813,0,103.390365600586,0,-224.309967041016,0,3103.64404296875,0,12,
A11,1,0,1,1,,40,8637.90404052734,511.835609244992,769.816668701172,116.569108052653,1421.87274169922,204.529061016739,122.376694887877,62.4998390957229,-249.918339538574,75.1407622505141,3128.87064819336,510.018869513646,13,
A11,1,1,1,1,,89,8326.2855128599,550.94843218645,2288.78649079398,161.825324185897,1138.10213650478,177.981032039411,147.02096626196,57.4869887254073,-209.149309608374,87.0463070080468,2309.78994648108,639.585565505319,14,
A12,0,0,0,0,,16005,433.593697926582,45.5132772398063,636.522400565894,66.651347369358,135.841328067714,29.3420290286687,77.046700052016,37.016706494531,7.20928210746114,60.4190181025637,367.236426525837,54.9116115623212,1,
A12,1,0,0,0,,23,4442.87031886889,402.48396619545,624.898879341457,92.3518541435999,135.223364788553,26.1677388276202,73.6059497335683,30.1898116450568,-6.29408662733824,56.6472561647145,362.492151675017,57.423574380706,2,
A12,0,1,0,0,,82,481.131105748618,51.3326599544471,1624.41445252954,138.423746192171,140.433999503531,26.4805142109098,68.6046735956901,35.2266797629555,15.7625887357607,56.2331936459625,360.584582631181,50.8438267006745,3,
A12,1,1,0,0,,3,4803.82633463542,639.612868149114,1781.92818196615,277.884717675705,181.281639099121,83.4437443508578,130.168139139811,67.3939241350919,-57.5300629933675,32.0555275047814,431.056803385417,48.8740423186008,4,
A12,0,0,1,0,,29,425.607896475956,38.6563183737461,599.541226091056,66.186503060471,1095.60903825431,218.18489617881,139.449567901677,263.316903864827,19.2238520671581,72.9845246611953,351.304426522091,53.6977271190955,5,
A12,1,0,1,0,,21,4647.60834030878,424.951283043772,690.598528180804,85.75134455727,934.73922874814,186.332292827011,69.8182102271489,45.80286303795,-1.73779993965512,62.1525457025124,371.019942510696,56.8171287160693,6,
A12,1,1,1,0,,3,4474.458984375,487.118155064504,1609.49601236979,145.671689677237,677.01328531901,41.5489186792357,87.5180333455404,33.7853198443308,3.16991424560547,62.1433699943918,490.008178710938,157.935874765481,7,
A12,0,0,0,1,,38,434.54115456029,47.4005359132135,612.098493074116,66.5510593581305,93.9489404653248,64.793731831847,61.5871723858934,41.9005873006774,-182.332010858937,190.48400030836,2812.66728611996,940.670761064812,8,
A12,1,0,0,1,,6,4569.62508138021,356.243518619595,604.824762980143,142.409898885939,96.838991800944,26.38006420412,52.6400205294291,44.8214306052353,-199.878674825033,95.4690143334525,3013.17533365885,389.332511950363,9,
A12,0,1,0,1,,10,484.392663574219,41.2060516223288,1571.31724853516,127.533507960038,77.4688873291016,26.9797705242523,77.6629026412964,39.6646764647966,-252.224332618713,132.832045722455,3088.85808105469,668.48086193801,10,
A12,1,1,0,1,,4,4545.61352539063,230.785700229412,1483.27389526367,98.3558185285072,75.537971496582,37.3002740860948,67.5099662542343,42.6029117005905,-180.956071853638,123.080859661708,2321.96020507813,600.199793827182,11,
A12,0,0,1,1,,2,455.496368408203,48.155594553624,674.003234863281,208.878928842127,679.903259277344,333.154671970577,153.23553276062,156.743617106337,655.505012512207,1186.54985463072,4920.37145996094,4015.12718130411,12,
A12,1,0,1,1,,45,4576.63492296007,419.521056083371,661.065768771701,84.0503034921053,768.993047417535,187.857055221634,86.984872466988,62.746772721655,-165.740107970768,93.8542870443711,2271.1566813151,559.665186321411,13,
A12,1,1,1,1,,85,4543.19941980699,447.307311187127,1605.45465446921,154.72296070092,635.366849293428,125.584773792045,80.1795336442835,58.1973594215153,-120.078458910129,187.113639314567,1869.92412181181,1206.26290228206,14,
B09,0,0,0,0,,15466,828.101487147273,132.062985113359,681.111404588641,91.1302029102646,251.580214703297,50.2614798219075,128.165196364701,49.5858295091383,-6.30104994338114,62.7026443592765,367.013688027651,67.8052436497497,1,
B09,1,0,0,0,,1,3567.48046875,0,559.696472167969,0,431.177276611328,0,126.744499206543,0,-64.8952713012695,0,646.620849609375,0,2,
B09,0,1,0,0,,18,863.013410780165,163.795777296317,1800.86947292752,318.054514133077,257.947444491916,71.1424958776982,128.285305658976,47.2976892869664,-6.69777461555269,49.2007428028727,369.621743096246,82.653933802772,3,
B09,0,0,1,0,,7,898.959158761161,438.674436105311,625.505039760045,83.4545098505405,761.57510811942,91.3625006810765,142.320456368583,29.8870405303523,4.4530474117824,50.425532878238,383.666573660714,156.082277225692,4,
B09,1,0,1,0,,1,4880.1630859375,0,716.723571777344,0,760.181030273438,0,155.540893554688,0,2.25110006332397,0,354.973785400391,0,5,
B09,1,1,1,0,,1,3260.29052734375,0,1784.64758300781,0,607.406311035156,0,77.9426879882813,0,75.3096466064453,0,728.486633300781,0,6,
B09,0,0,0,1,,3,781.886698404948,79.3728108160573,615.23232014974,97.706498666382,196.705332438151,71.8980889719734,90.8145523071289,17.2673564368647,-365.270004272461,209.609744987189,2811.51375325521,1684.12413435602,7,
B09,1,0,0,1,,1,3269.603515625,0,543.113830566406,0,477.610626220703,0,249.561431884766,0,-178.220611572266,0,1124.73364257813,0,8,
B09,0,1,0,1,,4,878.15544128418,126.941701778384,1901.97991943359,282.826243274883,226.962856292725,45.6041586961371,114.928860664368,100.751828572608,-118.316654205322,38.4946626582179,1922.03800964355,741.221407192304,9,
B09,1,1,0,1,,4,5087.2326965332,3157.59017882095,1934.47174072266,584.574692700659,397.695877075195,120.063079485674,127.572667121887,58.8195650983133,-230.862882614136,126.634498228972,2189.37100219727,1872.66167056413,10,
B09,0,0,1,1,,1,734.243896484375,0,560.532104492188,0,831.346801757813,0,132.54866027832,0,-1.73369681835175,0,1365.419921875,0,11,
B09,1,0,1,1,,2,6044.43823242188,664.427984150781,966.699676513672,50.9375401107836,840.172760009766,19.4522123471715,251.572105407715,73.6128305338649,-219.342885971069,227.643339687778,2176.49536132813,781.41686760299,12,
B09,1,1,1,1,,3,5498.79378255208,790.715333362824,1843.61267089844,370.183736170993,674.962280273438,101.603138921003,113.404538472493,56.4746927778247,-154.536646525065,153.617080490486,1519.9809773763,607.198265246452,13,
B10,0,0,0,0,,13290,312.501326616802,63.7006148607916,648.711338187305,93.5685254940739,844.326980783708,164.969663963185,128.311195595797,54.6120693670065,4.97234789286008,62.4859750879796,407.614562104213,75.3031237530028,1,
B10,1,0,0,0,,12,3099.87994384766,438.831417643393,595.484420776367,64.8478867579443,848.060943603516,123.229399772918,102.727104345957,65.6299497115768,-1.82246329387029,63.9589007971764,390.984064737956,40.4863461920964,2,
B10,0,1,0,0,,5,307.373199462891,21.6571317667129,1694.60969238281,208.908712383283,759.154711914063,69.3467400997541,93.7832801818848,57.3322402903757,30.8802454948425,39.1425567588225,367.294299316406,41.4205404794453,3,
B10,1,1,0,0,,1,5031.69384765625,0,2207.69091796875,0,885.130493164063,0,51.7059326171875,0,-66.4408721923828,0,486.546539306641,0,4,
